"V1"	"V2"	"Cat"
"1289"	121	1246.02778027932	"odasse"
"1290"	127	1244.1968122937	"odasse"
"1291"	101	1045.3036671749	"odasse"
"1292"	114	1117.82840135026	"odasse"
"1293"	120	1246.01841956578	"odasse"
"1294"	130	1266.31090536361	"odasse"
"1295"	118	1194.02616583793	"odasse"
"1296"	114	1209.6213794235	"odasse"
"1297"	132	1325.06542561964	"odasse"
"1298"	121	1255.23997133722	"odasse"
"1299"	119	1201.54319194976	"odasse"
"1300"	130	1227.85062121643	"odasse"
"1301"	108	1118.32716570058	"odasse"
"1302"	129	1289.49552625063	"odasse"
"1303"	109	1111.26690395824	"odasse"
"1304"	120	1183.544949106	"odasse"
"1305"	118	1203.82315134761	"odasse"
"1306"	124	1264.78389813051	"odasse"
"1307"	110	1123.98955296317	"odasse"
"1308"	118	1160.98973430123	"odasse"
"1309"	129	1288.10820708523	"odasse"
"1310"	116	1205.75944966944	"odasse"
"1311"	111	1119.03075650542	"odasse"
"1312"	112	1144.71512687059	"odasse"
"1313"	141	1433.72494560414	"odasse"
"1314"	121	1237.11792390707	"odasse"
"1315"	118	1198.41483019966	"odasse"
"1316"	110	1151.48104568629	"odasse"
"1317"	131	1344.23897700158	"odasse"
"1318"	127	1261.90892222769	"odasse"
"1319"	119	1248.06369724635	"odasse"
"1320"	116	1194.18769325773	"odasse"
"1321"	110	1156.96946930661	"odasse"
"1322"	128	1297.27594756368	"odasse"
"1323"	132	1342.84762987487	"odasse"
"1324"	120	1224.64584789411	"odasse"
"1325"	122	1288.04225504789	"odasse"
"1326"	122	1241.60178259651	"odasse"
"1327"	134	1339.89767856954	"odasse"
"1328"	119	1208.26647443112	"odasse"
"1329"	114	1200.31893863779	"odasse"
"1330"	132	1343.25555374801	"odasse"
"1331"	119	1193.01201647437	"odasse"
"1332"	109	1113.81900869046	"odasse"
"1333"	110	1171.79304128262	"odasse"
"1334"	132	1327.22078939077	"odasse"
"1335"	117	1166.5937255128	"odasse"
"1336"	129	1313.82911833991	"odasse"
"1337"	125	1240.66787352141	"odasse"
"1338"	105	1076.26512707957	"odasse"
"1339"	121	1281.16407965493	"odasse"
"1340"	120	1289.53006298439	"odasse"
"1341"	115	1160.42550017659	"odasse"
"1342"	127	1287.05230450313	"odasse"
"1343"	127	1303.74050765626	"odasse"
"1344"	120	1183.65352662505	"odasse"
"1345"	121	1208.62070383297	"odasse"
"1346"	127	1324.78272120702	"odasse"
"1347"	114	1175.00931340094	"odasse"
"1348"	128	1339.28449690316	"odasse"
"1349"	114	1224.59075414212	"odasse"
"1350"	128	1270.48552847626	"odasse"
"1351"	130	1328.84980982006	"odasse"
"1352"	121	1245.1499207949	"odasse"
"1353"	130	1339.77273440588	"odasse"
"1354"	111	1106.76861812783	"odasse"
"1355"	121	1278.11186632886	"odasse"
"1356"	120	1215.41477307407	"odasse"
"1357"	117	1209.47895403359	"odasse"
"1358"	107	1106.42617874349	"odasse"
"1359"	116	1194.48967070903	"odasse"
"1360"	117	1193.00145646647	"odasse"
"1361"	123	1234.7082310496	"odasse"
"1362"	122	1261.70960874901	"odasse"
"1363"	111	1101.85149772057	"odasse"
"1364"	126	1312.63556780915	"odasse"
"1365"	120	1200.36202302328	"odasse"
"1366"	133	1363.23131377963	"odasse"
"1367"	127	1330.72197487843	"odasse"
"1368"	133	1381.24582202533	"odasse"
"1369"	122	1271.49971801226	"odasse"
"1370"	124	1293.9633874556	"odasse"
"1371"	111	1117.34204908497	"odasse"
"1372"	112	1184.54891070162	"odasse"
"1373"	133	1323.99631422241	"odasse"
"1374"	119	1175.86175917385	"odasse"
"1375"	135	1443.00236930202	"odasse"
"1376"	107	1130.25482193864	"odasse"
"1377"	121	1236.99650591291	"odasse"
"1378"	118	1210.73156189198	"odasse"
"1379"	112	1129.82397673159	"odasse"
"1380"	117	1210.14435304452	"odasse"
"1381"	112	1141.55733315463	"odasse"
"1382"	128	1306.87411860541	"odasse"
"1383"	113	1165.33076249692	"odasse"
"1384"	129	1291.16446022318	"odasse"
"1385"	118	1186.87247615376	"odasse"
"1386"	118	1195.08950733817	"odasse"
"1387"	112	1122.72211333818	"odasse"
"1388"	108	1066.75522982762	"odasse"
"1389"	117	1184.10936996153	"odasse"
"1390"	119	1264.93949652378	"odasse"
"1391"	122	1240.70756624438	"odasse"
"1392"	112	1115.40966834409	"odasse"
"1393"	117	1218.59381221405	"odasse"
"1394"	136	1400.65204520332	"odasse"
"1395"	117	1222.31839674852	"odasse"
"1396"	123	1271.4743282914	"odasse"
"1397"	126	1295.18548969718	"odasse"
"1398"	127	1301.77122101247	"odasse"
"1399"	118	1223.43902179168	"odasse"
"1400"	122	1232.91884584588	"odasse"
"1401"	119	1221.1849532881	"fwd rep odasse"
"1402"	114	1187.31697558878	"fwd rep odasse"
"1403"	115	1169.59278975737	"fwd rep odasse"
"1404"	109	1115.0285605801	"fwd rep odasse"
"1405"	117	1207.19650763798	"fwd rep odasse"
"1406"	109	1088.39386948402	"fwd rep odasse"
"1407"	119	1229.66417686618	"fwd rep odasse"
"1408"	122	1255.85885966954	"fwd rep odasse"
"1409"	110	1179.80045082352	"fwd rep odasse"
"1410"	111	1144.99803733812	"fwd rep odasse"
"1411"	124	1284.54160376196	"fwd rep odasse"
"1412"	128	1314.82270631013	"fwd rep odasse"
"1413"	110	1122.49252764112	"fwd rep odasse"
"1414"	123	1275.76082452973	"fwd rep odasse"
"1415"	108	1135.8825852572	"fwd rep odasse"
"1416"	125	1355.56463761967	"fwd rep odasse"
"1417"	115	1223.83600972735	"fwd rep odasse"
"1418"	113	1163.91146725457	"fwd rep odasse"
"1419"	116	1171.82806038594	"fwd rep odasse"
"1420"	121	1164.15797179875	"fwd rep odasse"
"1421"	123	1284.05356463931	"fwd rep odasse"
"1422"	111	1127.03929249572	"fwd rep odasse"
"1423"	118	1287.68878049207	"fwd rep odasse"
"1424"	118	1215.70457511677	"fwd rep odasse"
"1425"	123	1280.44682623683	"fwd rep odasse"
"1426"	127	1351.94568217173	"fwd rep odasse"
"1427"	114	1204.93869887	"fwd rep odasse"
"1428"	124	1282.39904098752	"fwd rep odasse"
"1429"	111	1180.46001789807	"fwd rep odasse"
"1430"	109	1068.97992161811	"fwd rep odasse"
"1431"	126	1282.88063543097	"fwd rep odasse"
"1432"	124	1267.9556152219	"fwd rep odasse"
"1433"	128	1346.05434244561	"fwd rep odasse"
"1434"	126	1297.38381732209	"fwd rep odasse"
"1435"	115	1148.53772201786	"fwd rep odasse"
"1436"	122	1269.7781032757	"fwd rep odasse"
"1437"	111	1202.83480115897	"fwd rep odasse"
"1438"	111	1139.14772807809	"fwd rep odasse"
"1439"	126	1308.55999707345	"fwd rep odasse"
"1440"	106	1095.9406144874	"fwd rep odasse"
"1441"	120	1300.37280393382	"fwd rep odasse"
"1442"	120	1288.89158257169	"fwd rep odasse"
"1443"	126	1324.16619357679	"fwd rep odasse"
"1444"	112	1105.02512641776	"fwd rep odasse"
"1445"	119	1216.18548283484	"fwd rep odasse"
"1446"	107	1095.72339937513	"fwd rep odasse"
"1447"	126	1299.695677753	"fwd rep odasse"
"1448"	116	1187.34530778321	"fwd rep odasse"
"1449"	108	1105.36262332426	"fwd rep odasse"
"1450"	122	1271.80219514316	"fwd rep odasse"
"1451"	116	1226.84436377044	"fwd rep odasse"
"1452"	125	1326.85694273476	"fwd rep odasse"
"1453"	103	997.145031750155	"fwd rep odasse"
"1454"	124	1285.38309966214	"fwd rep odasse"
"1455"	126	1259.84596279911	"fwd rep odasse"
"1456"	107	1143.24966375242	"fwd rep odasse"
"1457"	123	1293.76745490064	"fwd rep odasse"
"1458"	122	1273.87538488048	"fwd rep odasse"
"1459"	129	1312.12323470712	"fwd rep odasse"
"1460"	115	1194.87584586247	"fwd rep odasse"
"1461"	128	1325.50293191553	"fwd rep odasse"
"1462"	121	1248.83504363237	"fwd rep odasse"
"1463"	113	1194.28633634778	"fwd rep odasse"
"1464"	111	1146.76981584554	"fwd rep odasse"
"1465"	107	1082.77480154021	"fwd rep odasse"
"1466"	106	1114.38765548224	"fwd rep odasse"
"1467"	115	1202.70889632617	"fwd rep odasse"
"1468"	128	1323.82069169744	"fwd rep odasse"
"1469"	129	1309.53125509246	"fwd rep odasse"
"1470"	115	1202.48527910836	"fwd rep odasse"
"1471"	113	1175.45811845322	"fwd rep odasse"
"1472"	113	1184.32321000554	"fwd rep odasse"
"1473"	129	1355.62026169138	"fwd rep odasse"
"1474"	114	1177.04921082823	"fwd rep odasse"
"1475"	126	1226.39833778665	"fwd rep odasse"
"1476"	119	1210.35991681968	"fwd rep odasse"
"1477"	128	1331.69745663073	"fwd rep odasse"
"1478"	129	1333.73026505078	"fwd rep odasse"
"1479"	111	1163.80487735952	"fwd rep odasse"
"1480"	119	1222.59069457598	"fwd rep odasse"
"1481"	128	1309.37225675975	"fwd rep odasse"
"1482"	128	1329.94609611558	"fwd rep odasse"
"1483"	114	1156.54989046549	"fwd rep odasse"
"1484"	116	1234.65467585869	"fwd rep odasse"
"1485"	113	1196.36369433631	"fwd rep odasse"
"1486"	122	1263.55505153186	"fwd rep odasse"
"1487"	126	1280.86149346221	"fwd rep odasse"
"1488"	121	1245.27328096044	"fwd rep odasse"
"1489"	126	1269.05619835808	"fwd rep odasse"
"1490"	114	1152.09729463077	"fwd rep odasse"
"1491"	117	1154.45617885928	"fwd rep odasse"
"1492"	108	1103.54473823236	"fwd rep odasse"
"1493"	120	1256.85548672537	"fwd rep odasse"
"1494"	113	1193.59047432788	"fwd rep odasse"
"1495"	121	1212.67325556477	"fwd rep odasse"
"1496"	124	1257.00598406584	"fwd rep odasse"
"1497"	122	1287.47036730248	"fwd rep odasse"
"1498"	112	1184.32564171804	"fwd rep odasse"
"1499"	108	1131.52303429579	"fwd rep odasse"
"1500"	115	1162.32090699878	"fwd rep odasse"
"1501"	117	1225.55692617517	"fwd rep odasse"
"1502"	120	1305.77775623567	"fwd rep odasse"
"1503"	109	1130.59194350742	"fwd rep odasse"
"1504"	117	1217.1036155624	"fwd rep odasse"
"1505"	123	1282.78343425793	"fwd rep odasse"
"1506"	110	1103.03336198945	"fwd rep odasse"
"1507"	122	1252.06672081968	"fwd rep odasse"
"1508"	117	1204.67895386903	"fwd rep odasse"
"1509"	119	1263.61298289873	"fwd rep odasse"
"1510"	113	1112.7145311534	"fwd rep odasse"
"1511"	123	1250.2079432709	"fwd rep odasse"
"1512"	122	1267.53768646552	"fwd rep odasse"
"1513"	119	1238.57755902474	"fwd rep odasse"
"1514"	123	1279.32167400908	"fwd rep odasse"
"1515"	112	1149.36980913145	"fwd rep odasse"
"1516"	118	1185.08562105938	"fwd rep odasse"
"1517"	116	1162.81290141311	"fwd rep odasse"
"1518"	120	1261.66528127539	"fwd rep odasse"
"1519"	121	1284.97646441761	"fwd rep odasse"
"1520"	117	1191.24981788943	"fwd rep odasse"
"1521"	108	1128.91702117953	"fwd rep odasse"
"1522"	128	1356.1315308361	"fwd rep odasse"
"1523"	120	1228.01862978245	"fwd rep odasse"
"1524"	107	1115.22666442298	"fwd rep odasse"
"1525"	99	1054.72548500391	"fwd rep odasse"
"1526"	118	1216.81481418624	"fwd rep odasse"
"1527"	118	1182.68763000069	"fwd rep odasse"
"1528"	107	1127.89291731437	"fwd rep odasse"
"1529"	125	1276.24255311415	"fwd rep odasse"
"1530"	127	1330.90317524997	"fwd rep odasse"
"1531"	113	1141.29319900662	"fwd rep odasse"
"1532"	112	1169.23586467488	"fwd rep odasse"
"1533"	113	1125.31326136523	"fwd rep odasse"
"1534"	132	1291.11815363061	"fwd rep odasse"
"1535"	123	1277.78891067997	"fwd rep odasse"
"1536"	113	1162.4896357529	"fwd rep odasse"
"1537"	110	1161.03402450535	"fwd rep odasse"
"1538"	121	1248.15761120523	"fwd rep odasse"
"1539"	115	1175.20088247165	"fwd rep odasse"
"1540"	110	1095.81137935121	"fwd rep odasse"
"1541"	114	1182.85230535597	"fwd rep odasse"
"1542"	127	1332.9274910094	"fwd rep odasse"
"1543"	124	1267.49432694791	"fwd rep odasse"
"1544"	123	1220.6628930842	"fwd rep odasse"
"1545"	115	1169.15067140033	"fwd rep odasse"
"1546"	117	1223.25601442688	"fwd rep odasse"
"1547"	126	1271.37484578879	"fwd rep odasse"
"1548"	117	1189.57625764123	"fwd rep odasse"
"1549"	110	1147.71139149941	"fwd rep odasse"
"1550"	129	1349.99193697078	"fwd rep odasse"
"1551"	122	1310.05536583822	"fwd rep odasse"
"1552"	117	1234.41684320018	"fwd rep odasse"
"1553"	115	1204.30843597543	"fwd rep odasse"
"1554"	116	1223.51097960466	"fwd rep odasse"
"1555"	113	1209.31427441152	"fwd rep odasse"
"1556"	121	1256.56670940125	"fwd rep odasse"
"1557"	120	1281.23795522532	"fwd rep odasse"
"1558"	119	1260.560572504	"fwd rep odasse"
"1559"	126	1277.39509917041	"fwd rep odasse"
"1560"	129	1352.60673038534	"fwd rep odasse"
"1561"	108	1085.85328258637	"fwd rep odasse"
"1562"	121	1282.91259309835	"fwd rep odasse"
"1563"	122	1267.0038523993	"fwd rep odasse"
"1564"	118	1227.30362930678	"fwd rep odasse"
"1565"	108	1098.97197684897	"fwd rep odasse"
"1566"	120	1281.36651638654	"fwd rep odasse"
"1567"	116	1184.50444582816	"fwd rep odasse"
"1568"	117	1196.16028201043	"fwd rep odasse"
"1569"	112	1143.97271831702	"fwd rep odasse"
"1570"	113	1161.81184453495	"fwd rep odasse"
"1571"	112	1138.00842436009	"fwd rep odasse"
"1572"	119	1206.7032762645	"fwd rep odasse"
"1573"	116	1169.58777273784	"fwd rep odasse"
"1574"	115	1178.28836466196	"fwd rep odasse"
"1575"	120	1219.5017676699	"fwd rep odasse"
"1576"	123	1305.31269391166	"fwd rep odasse"
"1577"	126	1271.03540055153	"fwd rep odasse"
"1578"	129	1296.02132966828	"fwd rep odasse"
"1579"	121	1236.14758314565	"fwd rep odasse"
"1580"	134	1401.70623555565	"fwd rep odasse"
"1581"	111	1195.99010640327	"fwd rep odasse"
"1582"	117	1241.4943316376	"fwd rep odasse"
"1583"	110	1083.51121446988	"fwd rep odasse"
"1584"	110	1135.989897772	"fwd rep odasse"
"1585"	108	1144.26480316849	"fwd rep odasse"
"1586"	112	1197.12615968078	"fwd rep odasse"
"1587"	123	1332.75320815805	"fwd rep odasse"
"1588"	130	1325.36975330062	"fwd rep odasse"
"1589"	106	1129.81193196078	"fwd rep odasse"
"1590"	118	1228.62176753886	"fwd rep odasse"
"1591"	113	1133.30084444461	"fwd rep odasse"
"1592"	123	1286.38237776521	"fwd rep odasse"
"1593"	114	1187.2018093111	"fwd rep odasse"
"1594"	115	1141.80425976411	"fwd rep odasse"
"1595"	118	1207.18859612856	"fwd rep odasse"
"1596"	134	1350.78127425196	"fwd rep odasse"
"1597"	109	1130.67191272601	"fwd rep odasse"
"1598"	108	1066.75132416625	"fwd rep odasse"
"1599"	113	1151.71175268105	"fwd rep odasse"
"1600"	114	1208.07918975449	"fwd rep odasse"
"1601"	121	1244.31000963833	"fwd rep odasse"
"1602"	127	1279.74275683994	"fwd rep odasse"
"1603"	124	1303.14357847346	"fwd rep odasse"
"1604"	126	1355.19590224702	"fwd rep odasse"
"1605"	123	1261.50352944412	"fwd rep odasse"
"1606"	120	1216.80167524422	"fwd rep odasse"
"1607"	118	1271.74104165928	"fwd rep odasse"
"1608"	130	1321.9381818697	"fwd rep odasse"
"1609"	125	1293.47981656348	"fwd rep odasse"
"1610"	119	1210.06968763653	"fwd rep odasse"
"1611"	106	1047.51263385302	"fwd rep odasse"
"1612"	110	1113.14862983608	"fwd rep odasse"
"1613"	123	1287.47259807761	"fwd rep odasse"
"1614"	123	1234.59389175873	"fwd rep odasse"
"1615"	110	1144.85762950374	"fwd rep odasse"
"1616"	120	1211.58630562188	"fwd rep odasse"
"1617"	125	1271.85923453274	"fwd rep odasse"
"1618"	111	1156.82780862918	"fwd rep odasse"
"1619"	128	1326.985334134	"fwd rep odasse"
"1620"	109	1141.18885851555	"fwd rep odasse"
"1621"	120	1236.27215951875	"fwd rep odasse"
"1622"	120	1218.51657145988	"fwd rep odasse"
"1623"	124	1284.28444747983	"fwd rep odasse"
"1624"	118	1263.10955045213	"fwd rep odasse"
"1625"	107	1095.31543677756	"fwd rep odasse"
"1626"	120	1270.04798057321	"fwd rep odasse"
"1627"	123	1272.66367748718	"fwd rep odasse"
"1628"	125	1281.77493101295	"fwd rep odasse"
"1629"	121	1282.21563107415	"fwd rep odasse"
"1630"	113	1214.57563515764	"fwd rep odasse"
"1631"	119	1201.01281534872	"fwd rep odasse"
"1632"	122	1274.15147795782	"fwd rep odasse"
"1633"	127	1351.13536816363	"fwd rep odasse"
"1634"	112	1169.56542236671	"fwd rep odasse"
"1635"	116	1227.71493946832	"fwd rep odasse"
"1636"	111	1160.31150945263	"fwd rep odasse"
"1637"	127	1315.39684215221	"fwd rep odasse"
"1638"	129	1376.5164896507	"fwd rep odasse"
"1639"	124	1279.29807812764	"fwd rep odasse"
"1640"	118	1227.33963205479	"fwd rep odasse"
"1641"	122	1279.64870450413	"fwd rep odasse"
"1642"	113	1145.02334832505	"fwd rep odasse"
"1643"	120	1234.67610221731	"fwd rep odasse"
"1644"	114	1190.07644257617	"fwd rep odasse"
"1645"	115	1176.92387612884	"fwd rep odasse"
"1646"	120	1218.46756831736	"fwd rep odasse"
"1647"	121	1257.65479233338	"fwd rep odasse"
"1648"	122	1232.03349745831	"fwd rep odasse"
"1649"	123	1266.74631010246	"fwd rep odasse"
"1650"	113	1205.92064526842	"fwd rep odasse"
"1651"	121	1244.71280726568	"fwd rep odasse"
"1652"	111	1169.90122920303	"fwd rep odasse"
"1653"	125	1284.41546271756	"fwd rep odasse"
"1654"	122	1181.49300105285	"fwd rep odasse"
"1655"	114	1162.52559360925	"fwd rep odasse"
"1656"	118	1202.17216243406	"fwd rep odasse"
"1657"	114	1196.12356726982	"fwd rep odasse"
"1658"	114	1178.16246049278	"fwd rep odasse"
"1659"	113	1173.8787601809	"fwd rep odasse"
"1660"	122	1266.13055698333	"fwd rep odasse"
"1661"	120	1231.66953751992	"fwd rep odasse"
"1662"	123	1283.93421910642	"fwd rep odasse"
"1663"	109	1167.89339444031	"fwd rep odasse"
"1664"	121	1278.6629212717	"fwd rep odasse"
"1665"	122	1239.01980593676	"fwd rep odasse"
"1666"	122	1294.99581191091	"fwd rep odasse"
"1667"	109	1114.69820091488	"fwd rep odasse"
"1668"	125	1276.54210931952	"fwd rep odasse"
"1669"	117	1197.84543752945	"fwd rep odasse"
"1670"	126	1363.50037239838	"fwd rep odasse"
"1671"	113	1208.6287877074	"fwd rep odasse"
"1672"	116	1227.09535303145	"fwd rep odasse"
"1673"	125	1304.91440056074	"fwd rep odasse"
"1674"	110	1127.8223474356	"fwd rep odasse"
"1675"	126	1316.75146766461	"fwd rep odasse"
"1676"	127	1341.72896331365	"fwd rep odasse"
"1677"	114	1212.81535104679	"fwd rep odasse"
"1678"	123	1250.42747146772	"fwd rep odasse"
"1679"	121	1313.1542329789	"fwd rep odasse"
"1680"	117	1243.05377837086	"fwd rep odasse"
"1681"	104	1104.42162301921	"fwd rep odasse"
"1682"	120	1232.39485213551	"fwd rep odasse"
"1683"	118	1226.01090210682	"fwd rep odasse"
"1684"	125	1264.81025835831	"fwd rep odasse"
"1685"	113	1195.87898890341	"fwd rep odasse"
"1686"	114	1164.75744724821	"fwd rep odasse"
"1687"	125	1316.10444653826	"fwd rep odasse"
"1688"	126	1327.04570775996	"fwd rep odasse"
"1689"	116	1207.33315116956	"fwd rep odasse"
"1690"	128	1267.63851990134	"fwd rep odasse"
"1691"	104	1073.94213322715	"fwd rep odasse"
"1692"	110	1090.08617199149	"fwd rep odasse"
"1693"	117	1235.3336733931	"fwd rep odasse"
"1694"	127	1267.74897190919	"fwd rep odasse"
"1695"	114	1172.70606825311	"fwd rep odasse"
"1696"	116	1233.62851700957	"fwd rep odasse"
"1697"	129	1321.12493765879	"fwd rep odasse"
"1698"	121	1254.13252593839	"fwd rep odasse"
"1699"	116	1187.432796424	"fwd rep odasse"
"1700"	121	1176.40731262663	"fwd rep odasse"
"1701"	131	1389.32480628574	"oracle"
"1702"	135	1395.04251281134	"oracle"
"1703"	139	1496.26003399745	"oracle"
"1704"	116	1221.72339642689	"oracle"
"1705"	116	1262.73048043975	"oracle"
"1706"	129	1349.20539836904	"oracle"
"1707"	136	1374.2878583451	"oracle"
"1708"	128	1386.10396705452	"oracle"
"1709"	128	1381.34672931414	"oracle"
"1710"	130	1360.55808745818	"oracle"
"1711"	127	1333.7656211684	"oracle"
"1712"	131	1360.95178448884	"oracle"
"1713"	115	1163.42687562009	"oracle"
"1714"	130	1352.41410892971	"oracle"
"1715"	141	1457.25626058507	"oracle"
"1716"	137	1429.80332261225	"oracle"
"1717"	116	1152.81505193508	"oracle"
"1718"	121	1304.06122259995	"oracle"
"1719"	120	1266.50769112494	"oracle"
"1720"	125	1316.52535059936	"oracle"
"1721"	123	1311.86555156639	"oracle"
"1722"	134	1410.15052899804	"oracle"
"1723"	129	1348.91536549973	"oracle"
"1724"	128	1370.77231584051	"oracle"
"1725"	129	1352.82035953534	"oracle"
"1726"	129	1357.48791118963	"oracle"
"1727"	139	1462.2468911009	"oracle"
"1728"	138	1465.56564204766	"oracle"
"1729"	130	1387.65243130524	"oracle"
"1730"	130	1375.15672421984	"oracle"
"1731"	127	1324.10722523606	"oracle"
"1732"	120	1286.23180652574	"oracle"
"1733"	130	1350.88616381684	"oracle"
"1734"	126	1325.65778709146	"oracle"
"1735"	140	1451.94362325719	"oracle"
"1736"	125	1303.27374792346	"oracle"
"1737"	124	1327.92898163837	"oracle"
"1738"	123	1285.41035782533	"oracle"
"1739"	127	1350.29411271174	"oracle"
"1740"	132	1377.36201605639	"oracle"
"1741"	133	1400.61205758794	"oracle"
"1742"	132	1399.35365809342	"oracle"
"1743"	127	1354.38139220122	"oracle"
"1744"	121	1261.81536241083	"oracle"
"1745"	117	1259.05842198813	"oracle"
"1746"	133	1402.78414987959	"oracle"
"1747"	122	1246.22582587922	"oracle"
"1748"	130	1385.72127999864	"oracle"
"1749"	133	1421.8488134406	"oracle"
"1750"	123	1316.88256264505	"oracle"
"1751"	135	1465.2469845855	"oracle"
"1752"	124	1322.18602451444	"oracle"
"1753"	135	1380.27020188931	"oracle"
"1754"	133	1420.21116095687	"oracle"
"1755"	116	1217.55683395199	"oracle"
"1756"	117	1252.64226092254	"oracle"
"1757"	133	1322.32708550748	"oracle"
"1758"	114	1255.58146766079	"oracle"
"1759"	129	1379.42885706535	"oracle"
"1760"	141	1457.30627243412	"oracle"
"1761"	121	1295.24122134072	"oracle"
"1762"	124	1301.44173168919	"oracle"
"1763"	114	1193.75718498054	"oracle"
"1764"	118	1257.44032613195	"oracle"
"1765"	112	1218.87081641503	"oracle"
"1766"	113	1217.28764162187	"oracle"
"1767"	124	1325.73839575882	"oracle"
"1768"	118	1285.44092514781	"oracle"
"1769"	120	1269.05822120178	"oracle"
"1770"	130	1355.01052354099	"oracle"
"1771"	133	1430.62019072867	"oracle"
"1772"	123	1250.4209510526	"oracle"
"1773"	134	1401.21206299572	"oracle"
"1774"	131	1382.04586684385	"oracle"
"1775"	127	1338.77640013299	"oracle"
"1776"	127	1331.77416116391	"oracle"
"1777"	127	1303.41868637663	"oracle"
"1778"	138	1433.18488936829	"oracle"
"1779"	114	1221.22995601192	"oracle"
"1780"	121	1233.38996718862	"oracle"
"1781"	118	1277.13187608581	"oracle"
"1782"	133	1407.32978525865	"oracle"
"1783"	123	1275.55317911272	"oracle"
"1784"	120	1275.40915461267	"oracle"
"1785"	123	1302.17431815838	"oracle"
"1786"	134	1413.4210486907	"oracle"
"1787"	131	1386.34487430159	"oracle"
"1788"	116	1245.88418063049	"oracle"
"1789"	127	1367.68714252757	"oracle"
"1790"	115	1206.31870458583	"oracle"
"1791"	128	1351.11767142282	"oracle"
"1792"	118	1270.75105981277	"oracle"
"1793"	121	1286.15307154252	"oracle"
"1794"	129	1366.08457533375	"oracle"
"1795"	135	1442.92583339714	"oracle"
"1796"	129	1389.5476122584	"oracle"
"1797"	118	1264.38688453345	"oracle"
"1798"	138	1505.74250887157	"oracle"
"1799"	129	1370.92081715183	"oracle"
"1800"	138	1430.09433769087	"oracle"
"1801"	121	1304.01742712735	"oracle"
"1802"	118	1273.20025071664	"oracle"
"1803"	127	1325.19190311599	"oracle"
"1804"	116	1216.00040537286	"oracle"
"1805"	129	1364.37516460193	"oracle"
"1806"	114	1195.15978523907	"oracle"
"1807"	130	1349.90824603646	"oracle"
"1808"	134	1396.01852743953	"oracle"
"1809"	123	1324.1345093653	"oracle"
"1810"	119	1253.76411632662	"oracle"
"1811"	134	1410.95963491738	"oracle"
"1812"	141	1464.35016679724	"oracle"
"1813"	115	1204.22711815999	"oracle"
"1814"	129	1383.23178702475	"oracle"
"1815"	118	1252.10079747289	"oracle"
"1816"	129	1436.1986388553	"oracle"
"1817"	122	1328.64709066644	"oracle"
"1818"	117	1242.77525127188	"oracle"
"1819"	125	1296.9673614386	"oracle"
"1820"	130	1296.6616297978	"oracle"
"1821"	130	1386.92703864995	"oracle"
"1822"	115	1205.66927597965	"oracle"
"1823"	132	1448.7525112783	"oracle"
"1824"	128	1330.02552602448	"oracle"
"1825"	128	1343.71594279087	"oracle"
"1826"	141	1514.75531552165	"oracle"
"1827"	124	1318.8129400395	"oracle"
"1828"	131	1386.61318069571	"oracle"
"1829"	115	1252.33770461759	"oracle"
"1830"	118	1191.9178838764	"oracle"
"1831"	133	1382.31765357833	"oracle"
"1832"	137	1426.08549611739	"oracle"
"1833"	136	1479.88488012448	"oracle"
"1834"	127	1353.09767813621	"oracle"
"1835"	121	1233.57237941964	"oracle"
"1836"	129	1381.44867829454	"oracle"
"1837"	121	1336.68173018919	"oracle"
"1838"	120	1246.33289334015	"oracle"
"1839"	137	1449.8264796842	"oracle"
"1840"	114	1190.38711666052	"oracle"
"1841"	128	1413.33263885442	"oracle"
"1842"	130	1403.82969595399	"oracle"
"1843"	135	1446.26991209215	"oracle"
"1844"	118	1207.67986962312	"oracle"
"1845"	128	1347.85414263379	"oracle"
"1846"	112	1180.92760220081	"oracle"
"1847"	134	1408.96759151632	"oracle"
"1848"	125	1285.86814593648	"oracle"
"1849"	109	1159.18350346347	"oracle"
"1850"	131	1383.52936006198	"oracle"
"1851"	130	1372.75616434271	"oracle"
"1852"	130	1420.6543974749	"oracle"
"1853"	107	1076.68629681153	"oracle"
"1854"	132	1407.04298606327	"oracle"
"1855"	138	1407.2931587693	"oracle"
"1856"	111	1220.00731562322	"oracle"
"1857"	127	1367.31870966217	"oracle"
"1858"	133	1412.46237632484	"oracle"
"1859"	137	1402.18777739968	"oracle"
"1860"	122	1299.41075885598	"oracle"
"1861"	137	1431.05010483438	"oracle"
"1862"	133	1393.93675024555	"oracle"
"1863"	122	1281.81892052143	"oracle"
"1864"	120	1232.74926676	"oracle"
"1865"	112	1190.13712332713	"oracle"
"1866"	114	1226.33797911889	"oracle"
"1867"	117	1255.83226659811	"oracle"
"1868"	134	1419.89792396707	"oracle"
"1869"	138	1392.96986174189	"oracle"
"1870"	120	1289.32217265462	"oracle"
"1871"	117	1253.20563160765	"oracle"
"1872"	124	1312.09020127679	"oracle"
"1873"	138	1485.42740545601	"oracle"
"1874"	128	1321.0364385552	"oracle"
"1875"	132	1322.22565537338	"oracle"
"1876"	122	1293.17871344501	"oracle"
"1877"	139.000000009	1476.46057970355	"oracle"
"1878"	142	1487.21205504854	"oracle"
"1879"	123	1312.18035846808	"oracle"
"1880"	125	1306.22925157858	"oracle"
"1881"	131	1388.49915476563	"oracle"
"1882"	129	1384.33667783409	"oracle"
